Recipe_ID,Recipe_Name,Title,Video_URL,Views
127,greek-salad,Greek Salad Recipe | How to Make Greek Salad,https://www.youtube.com/watch?v=j7rU-1-s7NM&pp=ygUXaG93IHRvIG1ha2UgZ3JlZWsgc2FsYWQ%3D,453K views
128,moussaka,How To Make Greek Moussaka | Akis Petretzikis,https://www.youtube.com/watch?v=Z_GcsR7Q99s&pp=ygUUaG93IHRvIG1ha2UgbW91c3Nha2E%3D,4.4M views
128,moussaka,How to Make Greek Moussaka,https://www.youtube.com/watch?v=8U_29i9Qp5U&pp=ygUUaG93IHRvIG1ha2UgbW91c3Nha2E%3D,5.3M views
128,moussaka,How To Make Moussaka | Moussaka Recipe (Traditional Greek Moussaka),https://www.youtube.com/watch?v=XXxJbivD3k0&pp=ygUUaG93IHRvIG1ha2UgbW91c3Nha2E%3D,194K views
129,crispy-greek-style-pie,Best Pie I have eaten ever! Filo Pastry with Spinach and Feta Cheese (Spanakopita Greek pie),https://www.youtube.com/watch?v=kZUGpuwUFKg&pp=ygUiaG93IHRvIG1ha2UgY3Jpc3B5IGdyZWVrIHN0eWxlIHBpZQ%3D%3D,33 views
129,crispy-greek-style-pie,Cheesy Crispy Greek Spinach Pie! #recipe #thescranline,https://www.youtube.com/watch?v=HXo9xaUTPpA&pp=ygUiaG93IHRvIG1ha2UgY3Jpc3B5IGdyZWVrIHN0eWxlIHBpZQ%3D%3D,4K views
129,crispy-greek-style-pie,How To Make Spiral-Shaped Greek-Style Pie - Fast Recipes Video,https://www.youtube.com/watch?v=LlGtwB8uZjY&pp=ygUiaG93IHRvIG1ha2UgY3Jpc3B5IGdyZWVrIHN0eWxlIHBpZQ%3D%3D,3.1K views
130,tzatziki,How to make Greek Tzatziki Sauce | Akis Petretzikis,https://www.youtube.com/watch?v=YVlIExa-xek&pp=ygUUaG93IHRvIG1ha2UgdHphdHppa2k%3D,3.4M views
130,tzatziki,Easy Greek Tzatziki Sauce (Cucumber Yogurt Dip) #shorts,https://www.youtube.com/watch?v=9bkxEymRTyA&pp=ygUUaG93IHRvIG1ha2UgdHphdHppa2k%3D,894K views
130,tzatziki,Evan Karas: How to make Tzatziki - Creamy & With Lots of Garlic,https://www.youtube.com/watch?v=DowOmXj-Lag&pp=ygUUaG93IHRvIG1ha2UgdHphdHppa2k%3D,189K views
131,lamb-kleftiko,Kleftiko - Greek Slow Cooked Lamb Kleftiko by Theo Michaels | Lamb Kleftiko,https://www.youtube.com/watch?v=ayGNdsRLR5E&pp=ygUZaG93IHRvIG1ha2UgbGFtYiBrbGVmdGlrbw%3D%3D,230K views
131,lamb-kleftiko,HOW TO MAKE LAMB KLEFTIKO | @therealgreekchef,https://www.youtube.com/watch?v=Pj0rxbuOBNE&pp=ygUZaG93IHRvIG1ha2UgbGFtYiBrbGVmdGlrbw%3D%3D,38K views
131,lamb-kleftiko,Lamb Kleftiko: Slow-Roasted Lamb & Potatoes in Parchment,https://www.youtube.com/watch?v=InSEKTVU9UI&pp=ygUZaG93IHRvIG1ha2UgbGFtYiBrbGVmdGlrbw%3D%3D,61K views
132,greek-style-salad-dressing,How to Make Fabulous Greek Dressing | Salad Dressing Recipe | Allrecipes.com,https://www.youtube.com/watch?v=YoDlwg4eAEA&pp=ygUmaG93IHRvIG1ha2UgZ3JlZWsgc3R5bGUgc2FsYWQgZHJlc3Npbmc%3D,211K views
132,greek-style-salad-dressing,Homemade Greek Salad Dressing,https://www.youtube.com/watch?v=YlKkKjKmEwA&pp=ygUmaG93IHRvIG1ha2UgZ3JlZWsgc3R5bGUgc2FsYWQgZHJlc3Npbmc%3D,146K views
132,greek-style-salad-dressing,Greek Yogurt Salad Dressing,https://www.youtube.com/watch?v=sqoIAT1h-o8&pp=ygUmaG93IHRvIG1ha2UgZ3JlZWsgc3R5bGUgc2FsYWQgZHJlc3Npbmc%3D,111K views
133,chicken-gyros,Best Chicken Gyro Recipe | How to Make Greek Gyros,https://www.youtube.com/watch?v=go6WmA1YWWY&pp=ygUZaG93IHRvIG1ha2UgY2hpY2tlbiBneXJvcw%3D%3D,92K views
133,chicken-gyros,Authentic Greek Chicken Gyro Recipe,https://www.youtube.com/watch?v=6TIRITAkj60&pp=ygUZaG93IHRvIG1ha2UgY2hpY2tlbiBneXJvcw%3D%3D,332K views
133,chicken-gyros,Homemade Chicken Gyros Meat Tower,https://www.youtube.com/watch?v=8Br_XYP6eSY&pp=ygUZaG93IHRvIG1ha2UgY2hpY2tlbiBneXJvcw%3D%3D,411K views
134,artichoke-aubergine-lamb-moussaka,Frugal Feasts: Aubergine Lamb Moussaka,https://www.youtube.com/watch?v=UkePpemPxNQ&pp=ygUtaG93IHRvIG1ha2UgYXJ0aWNob2tlIGF1YmVyZ2luZSBsYW1iIG1vdXNzYWth,34 views
134,artichoke-aubergine-lamb-moussaka,"Aubergine, Potato and Lamb Musakka (Moussaka) Versatile and PACKED with Flavour",https://www.youtube.com/watch?v=XbGYB0gVAs4&pp=ygUtaG93IHRvIG1ha2UgYXJ0aWNob2tlIGF1YmVyZ2luZSBsYW1iIG1vdXNzYWth,21K views
134,artichoke-aubergine-lamb-moussaka,How To Make Moussaka | Moussaka Recipe (Traditional Greek Moussaka),https://www.youtube.com/watch?v=XXxJbivD3k0&pp=ygUtaG93IHRvIG1ha2UgYXJ0aWNob2tlIGF1YmVyZ2luZSBsYW1iIG1vdXNzYWth,194K views
135,greek-style-roast-fish,How to Roast a whole Fish: Lavraki: Mediterranean Sea Bass with Lemony Potatoes,https://www.youtube.com/watch?v=mN5BTXfYIo0&pp=ygUiaG93IHRvIG1ha2UgZ3JlZWsgc3R5bGUgcm9hc3QgZmlzaA%3D%3D,77K views
135,greek-style-roast-fish,20-Minute Whole Roasted Branzino!,https://www.youtube.com/watch?v=2YInVx1bGGU&pp=ygUiaG93IHRvIG1ha2UgZ3JlZWsgc3R5bGUgcm9hc3QgZmlzaA%3D%3D,153K views
135,greek-style-roast-fish,Greek-Style Baked Cod Fish in 20 Minutes. Easy & Tasty Dinner. Greek Food Recipe by Always Yummy!,https://www.youtube.com/watch?v=BdZscuXScZ4&pp=ygUiaG93IHRvIG1ha2UgZ3JlZWsgc3R5bGUgcm9hc3QgZmlzaA%3D%3D,14K views
136,vegetarian-pastitsio,Vegetarian Pastitsio: Greek Spinach & Feta Pastitsio,https://www.youtube.com/watch?v=JbUA3YlSEl4&pp=ygUgaG93IHRvIG1ha2UgdmVnZXRhcmlhbiBwYXN0aXRzaW8%3D,27K views
136,vegetarian-pastitsio,"Vegetarian pastitsio (Greek lasagna) - try this delicious alternative, be surprised! simple to make!",https://www.youtube.com/watch?v=PTcLZm9zzh8&pp=ygUgaG93IHRvIG1ha2UgdmVnZXRhcmlhbiBwYXN0aXRzaW8%3D,117 views
136,vegetarian-pastitsio,The BEST Greek Pastitsio (and Vegetarian!),https://www.youtube.com/watch?v=wL8vHS3ObZE&pp=ygUgaG93IHRvIG1ha2UgdmVnZXRhcmlhbiBwYXN0aXRzaW8%3D,4K views
137,next-level-moussaka,"Cheesy, meaty, layered goodness in the form of the Greek Moussaka",https://www.youtube.com/watch?v=pyJJHJgCID4&pp=ygUfaG93IHRvIG1ha2UgbmV4dCBsZXZlbCBtb3Vzc2FrYQ%3D%3D,278K views
137,next-level-moussaka,How To Make Moussaka | Moussaka Recipe (Traditional Greek Moussaka),https://www.youtube.com/watch?v=XXxJbivD3k0&pp=ygUfaG93IHRvIG1ha2UgbmV4dCBsZXZlbCBtb3Vzc2FrYQ%3D%3D,194K views
137,next-level-moussaka,How To Make The Ultimate Moussaka | Plant-Based Shepherd's Pie Recipe 🥧,https://www.youtube.com/watch?v=rX71FzG1UvY&pp=ygUfaG93IHRvIG1ha2UgbmV4dCBsZXZlbCBtb3Vzc2FrYQ%3D%3D,9.8K views
138,greek-lamb-potatoes-olives,Greek Lamb with Potatoes and Olives using Saladmaster Grand Gourmet | Chef Lawyer,https://www.youtube.com/watch?v=gXZoqyJZ4ek&pp=ygUmaG93IHRvIG1ha2UgZ3JlZWsgbGFtYiBwb3RhdG9lcyBvbGl2ZXM%3D,28 views
138,greek-lamb-potatoes-olives,"LAMB POTATOES, Arni me patates: GreekRecipes.tv Patricia",https://www.youtube.com/watch?v=Wnl96v21bxE&pp=ygUmaG93IHRvIG1ha2UgZ3JlZWsgbGFtYiBwb3RhdG9lcyBvbGl2ZXM%3D,20K views
138,greek-lamb-potatoes-olives,Greek lemon roast lamb and potatoes | Akis Petretzikis,https://www.youtube.com/watch?v=r5g0bYyTbNk&pp=ygUmaG93IHRvIG1ha2UgZ3JlZWsgbGFtYiBwb3RhdG9lcyBvbGl2ZXM%3D,171K views
139,flaounes,Flaounes - Cypriot Easter Bread,https://www.youtube.com/watch?v=slhc3pf7jQM&pp=ygUUaG93IHRvIG1ha2UgZmxhb3VuZXM%3D,26K views
139,flaounes,How to make Flaounes (Cypriot Easter Bread),https://www.youtube.com/watch?v=rBoHlt431s4&pp=ygUUaG93IHRvIG1ha2UgZmxhb3VuZXM%3D,21K views
139,flaounes,Flaounes - Cypriot Easter Bread,https://www.youtube.com/watch?v=mPVH9437X0w&pp=ygUUaG93IHRvIG1ha2UgZmxhb3VuZXM%3D,21K views
140,spicy-lamb-feta-skewers-greek-brown-rice-salad,LAMB SOUVLAKI SKEWERS RECIPE WITH WILD RICE SALAD,https://www.youtube.com/watch?v=1glczT8Cs04&pp=ygU6aG93IHRvIG1ha2Ugc3BpY3kgbGFtYiBmZXRhIHNrZXdlcnMgZ3JlZWsgYnJvd24gcmljZSBzYWxhZA%3D%3D,127 views
140,spicy-lamb-feta-skewers-greek-brown-rice-salad,Charred Lamb Skewers with Greek Salad | Woolworths,https://www.youtube.com/watch?v=SnMSomVmkdw&pp=ygU6aG93IHRvIG1ha2Ugc3BpY3kgbGFtYiBmZXRhIHNrZXdlcnMgZ3JlZWsgYnJvd24gcmljZSBzYWxhZA%3D%3D,37K views
140,spicy-lamb-feta-skewers-greek-brown-rice-salad,Mediterranean Brown Rice Salad,https://www.youtube.com/watch?v=EYn9OYAhwzM&pp=ygU6aG93IHRvIG1ha2Ugc3BpY3kgbGFtYiBmZXRhIHNrZXdlcnMgZ3JlZWsgYnJvd24gcmljZSBzYWxhZA%3D%3D,7.1K views
141,spiced-chicken-skewers-chopped-salad-flatbreads,Jamie's BBQ Chicken Skewers and Flatbreads | Jamie x Weber,https://www.youtube.com/watch?v=6JFIxCTazWM&pp=ygU7aG93IHRvIG1ha2Ugc3BpY2VkIGNoaWNrZW4gc2tld2VycyBjaG9wcGVkIHNhbGFkIGZsYXRicmVhZHM%3D,40K views
141,spiced-chicken-skewers-chopped-salad-flatbreads,Charmoula Spiced Chicken Skewers with Cucumber and Feta Salad,https://www.youtube.com/watch?v=zvL21JcK7-8&pp=ygU7aG93IHRvIG1ha2Ugc3BpY2VkIGNoaWNrZW4gc2tld2VycyBjaG9wcGVkIHNhbGFkIGZsYXRicmVhZHM%3D,41 views
141,spiced-chicken-skewers-chopped-salad-flatbreads,The Best CHICKEN SKEWER Recipe! 30 Minute Dinner,https://www.youtube.com/watch?v=xxTthduw5Ts&pp=ygU7aG93IHRvIG1ha2Ugc3BpY2VkIGNoaWNrZW4gc2tld2VycyBjaG9wcGVkIHNhbGFkIGZsYXRicmVhZHM%3D,309K views
142,greek-lamb-meatballs,HOW TO MAKE LAMB MEATBALLS | GREEK KEFTEDES,https://www.youtube.com/watch?v=UnM8jqHc6y0&pp=ygUgaG93IHRvIG1ha2UgZ3JlZWsgbGFtYiBtZWF0YmFsbHM%3D,4.3K views
142,greek-lamb-meatballs,How to make Greek Style Ground Lamb meatballs with Tzatziki sauce. Lamb Kefta,https://www.youtube.com/watch?v=wSSHoRpvPxY&pp=ygUgaG93IHRvIG1ha2UgZ3JlZWsgbGFtYiBtZWF0YmFsbHM%3D,841 views
142,greek-lamb-meatballs,Greek lamb meatballs,https://www.youtube.com/watch?v=Yf7Bv8dlamM&pp=ygUgaG93IHRvIG1ha2UgZ3JlZWsgbGFtYiBtZWF0YmFsbHM%3D,647 views
143,lamb-burgers-tzatziki,How to Make A Lamb Tzatziki Burger,https://www.youtube.com/watch?v=s7_TF4ZHjPc&pp=ygUhaG93IHRvIG1ha2UgbGFtYiBidXJnZXJzIHR6YXR6aWtp,11K views
143,lamb-burgers-tzatziki,The Ultimate Lamb Burger Recipe With Tzatziki Sauce! This Will Blow Your Mind!,https://www.youtube.com/watch?v=xR4KfUw2O_k&pp=ygUhaG93IHRvIG1ha2UgbGFtYiBidXJnZXJzIHR6YXR6aWtp,6.5K views
143,lamb-burgers-tzatziki,Greek Lamb Burger with creamy tzatziki,https://www.youtube.com/watch?v=vJ5r6wXHVW8&pp=ygUhaG93IHRvIG1ha2UgbGFtYiBidXJnZXJzIHR6YXR6aWtp,1.2K views
144,griddled-chicken-quinoa-greek-salad,Grilled Chicken With Quinoa Greek Salad,https://www.youtube.com/watch?v=xizRTIcMaic&pp=ygUvaG93IHRvIG1ha2UgZ3JpZGRsZWQgY2hpY2tlbiBxdWlub2EgZ3JlZWsgc2FsYWQ%3D,8K views
144,griddled-chicken-quinoa-greek-salad,Greek Grilled Chicken and Quinoa Salad,https://www.youtube.com/watch?v=XlOz0Qu5IrQ&pp=ygUvaG93IHRvIG1ha2UgZ3JpZGRsZWQgY2hpY2tlbiBxdWlub2EgZ3JlZWsgc2FsYWQ%3D,61 views
144,griddled-chicken-quinoa-greek-salad,Loaded Greek Chicken Avocado Salad,https://www.youtube.com/watch?v=KpHmf2OOHNI&pp=ygUvaG93IHRvIG1ha2UgZ3JpZGRsZWQgY2hpY2tlbiBxdWlub2EgZ3JlZWsgc2FsYWQ%3D,69K views
145,greek-lamb-macaroni-bake,Greek lamb pastitsio | SBS Food,https://www.youtube.com/watch?v=tMKgn2fpKuo&pp=ygUkaG93IHRvIG1ha2UgZ3JlZWsgbGFtYiBtYWNhcm9uaSBiYWtl,4.7K views
145,greek-lamb-macaroni-bake,Greek Giouvetsi (Lamb with Pasta Baked in the Oven) Recipe,https://www.youtube.com/watch?v=rEtTce0Tbg0&pp=ygUkaG93IHRvIG1ha2UgZ3JlZWsgbGFtYiBtYWNhcm9uaSBiYWtl,29K views
145,greek-lamb-macaroni-bake,Greek Lamb with Orzo - Yiouvetsi | Akis Petretzikis,https://www.youtube.com/watch?v=HhmpGmlfp8E&pp=ygUkaG93IHRvIG1ha2UgZ3JlZWsgbGFtYiBtYWNhcm9uaSBiYWtl,35K views
146,greek-beans-seared-lamb,A Delicious Greek Stew with String Beans & Lamb: Fasolakia me Arni,https://www.youtube.com/watch?v=l-u80SxnrCE&pp=ygUjaG93IHRvIG1ha2UgZ3JlZWsgYmVhbnMgc2VhcmVkIGxhbWI%3D,25K views
146,greek-beans-seared-lamb,Greek-style baked white beans (Gigantes Plaki),https://www.youtube.com/watch?v=61MQxMPa9zs&pp=ygUjaG93IHRvIG1ha2UgZ3JlZWsgYmVhbnMgc2VhcmVkIGxhbWI%3D,3.5K views
146,greek-beans-seared-lamb,"How to make Pan-Fried Lamb Chops, Greek-Style!",https://www.youtube.com/watch?v=i3N6p2YGmVM&pp=ygUjaG93IHRvIG1ha2UgZ3JlZWsgYmVhbnMgc2VhcmVkIGxhbWI%3D,95K views
147,marinated-feta-thyme-chilli-oil,Marinated Feta Recipe - The Good Oil,https://www.youtube.com/watch?v=xAPV1f9fGnI&pp=ygUraG93IHRvIG1ha2UgbWFyaW5hdGVkIGZldGEgdGh5bWUgY2hpbGxpIG9pbA%3D%3D,260 views
147,marinated-feta-thyme-chilli-oil,Easy Marinated Feta Appetizer,https://www.youtube.com/watch?v=RFszjMdak1g&pp=ygUraG93IHRvIG1ha2UgbWFyaW5hdGVkIGZldGEgdGh5bWUgY2hpbGxpIG9pbA%3D%3D,84 views
147,marinated-feta-thyme-chilli-oil,Herb Marinated Feta in Olive Oil Recipe,https://www.youtube.com/watch?v=VQcZXxnP9gY&pp=ygUraG93IHRvIG1ha2UgbWFyaW5hdGVkIGZldGEgdGh5bWUgY2hpbGxpIG9pbA%3D%3D,6K views
148,barbecued-greek-lamb-tzatziki,Greek Lamb and Tzatziki,https://www.youtube.com/watch?v=k8ZMZtdu6Ac&pp=ygUpaG93IHRvIG1ha2UgYmFyYmVjdWVkIGdyZWVrIGxhbWIgdHphdHppa2k%3D,286 views
148,barbecued-greek-lamb-tzatziki,Chasing Flavours - BBQ Lamb Tzatziki,https://www.youtube.com/watch?v=MG7WUxf5KSc&pp=ygUpaG93IHRvIG1ha2UgYmFyYmVjdWVkIGdyZWVrIGxhbWIgdHphdHppa2k%3D,1.1K views
148,barbecued-greek-lamb-tzatziki,How to make Greek Tzatziki Sauce | Akis Petretzikis,https://www.youtube.com/watch?v=YVlIExa-xek&pp=ygUpaG93IHRvIG1ha2UgYmFyYmVjdWVkIGdyZWVrIGxhbWIgdHphdHppa2k%3D,3.4M views
149,easy-japanese-okonomiyaki,Easy recipe to make Okonomiyaki at home - Japanese savoury pancake,https://www.youtube.com/watch?v=f2IEoi7Gu1U&pp=ygUlaG93IHRvIG1ha2UgZWFzeSBqYXBhbmVzZSBva29ub21peWFraQ%3D%3D,247K views
149,easy-japanese-okonomiyaki,Easy Okonomiyaki Recipe | Japanese Cabbage Pancake,https://www.youtube.com/watch?v=9rXZfGFh8KI&pp=ygUlaG93IHRvIG1ha2UgZWFzeSBqYXBhbmVzZSBva29ub21peWFraQ%3D%3D,151K views
149,easy-japanese-okonomiyaki,How To Make Traditional Okonomiyaki Easily At Home,https://www.youtube.com/watch?v=S3TG5eLB-rw&pp=ygUlaG93IHRvIG1ha2UgZWFzeSBqYXBhbmVzZSBva29ub21peWFraQ%3D%3D,1.4M views
150,spicy-peanut-butter-corn-ramen,Spicy Peanut Butter Ramen,https://www.youtube.com/watch?v=r--3iwpS7Oc&pp=ygUqaG93IHRvIG1ha2Ugc3BpY3kgcGVhbnV0IGJ1dHRlciBjb3JuIHJhbWVu,46K views
151,fluffy-japanese-pancakes-2,Turn 2 Eggs Into Fluffy Japanese Soufflé Pancakes!,https://www.youtube.com/watch?v=RaLzxZryEoA&pp=ygUmaG93IHRvIG1ha2UgZmx1ZmZ5IGphcGFuZXNlIHBhbmNha2VzIDI%3D,2.8M views
151,fluffy-japanese-pancakes-2,Fluffy Japanese Souffle Pancakes Recipe | Extended version with tutorial,https://www.youtube.com/watch?v=t6rWDnqeKR8&pp=ygUmaG93IHRvIG1ha2UgZmx1ZmZ5IGphcGFuZXNlIHBhbmNha2VzIDI%3D,4.4M views
152,japanese-ramen-noodle-soup,"Cheap, Quick and Easy Shoyu Ramen Recipe",https://www.youtube.com/watch?v=r3_tcQiyGG8&pp=ygUmaG93IHRvIG1ha2UgamFwYW5lc2UgcmFtZW4gbm9vZGxlIHNvdXA%3D,3.9M views
152,japanese-ramen-noodle-soup,Ramen Recipe | Best of Japanese Cooking 101,https://www.youtube.com/watch?v=9iaVz3xrq-s&pp=ygUmaG93IHRvIG1ha2UgamFwYW5lc2UgcmFtZW4gbm9vZGxlIHNvdXA%3D,65K views
152,japanese-ramen-noodle-soup,15 Minute Authentic RAMEN at Home! Easy TANTANMEN!,https://www.youtube.com/watch?v=nC4t1LDDt4A&pp=ygUmaG93IHRvIG1ha2UgamFwYW5lc2UgcmFtZW4gbm9vZGxlIHNvdXA%3D,1.6M views
153,japanese-style-bento-box,6 EASY 20-Minute Japanese Lunch Box Recipes | Quick & Simple Bento Box Recipes for Beginners,https://www.youtube.com/watch?v=-62OkUqfgLE&pp=ygUkaG93IHRvIG1ha2UgamFwYW5lc2Ugc3R5bGUgYmVudG8gYm94,2.8M views
153,japanese-style-bento-box,Making The Ultimate Bento Box At Home,https://www.youtube.com/watch?v=PHeAIndFiiI&pp=ygUkaG93IHRvIG1ha2UgamFwYW5lc2Ugc3R5bGUgYmVudG8gYm94,1.5M views
153,japanese-style-bento-box,"Japanese BENTO BOX Lunch Ideas #1 - Miso Tonkatsu, etc. Recipes for Beginners",https://www.youtube.com/watch?v=9vEnuLcTOB0&pp=ygUkaG93IHRvIG1ha2UgamFwYW5lc2Ugc3R5bGUgYmVudG8gYm94,103K views
154,homemade-yakisoba-sauce,Yakisoba Sauce❗🥢🥡👌 | 焼きそばソース | Traver Recipes,https://www.youtube.com/watch?v=4CI8SPsU5LQ&pp=ygUjaG93IHRvIG1ha2UgaG9tZW1hZGUgeWFraXNvYmEgc2F1Y2U%3D,110K views
154,homemade-yakisoba-sauce,Homemade Yakisoba Sauce Recipe,https://www.youtube.com/watch?v=JWPDoWLcaoc&pp=ygUjaG93IHRvIG1ha2UgaG9tZW1hZGUgeWFraXNvYmEgc2F1Y2U%3D,8.9K views
154,homemade-yakisoba-sauce,BEST EVER Homemade Yakisoba Sauce {So Quick & Easy!],https://www.youtube.com/watch?v=pjt7zsWrdGI&pp=ygUjaG93IHRvIG1ha2UgaG9tZW1hZGUgeWFraXNvYmEgc2F1Y2U%3D,82K views
155,pickled-ginger,How to Make Pickled Ginger | Pickled Ginger (Gari) Recipe,https://www.youtube.com/watch?v=OEcH7kGs2WI&pp=ygUaaG93IHRvIG1ha2UgcGlja2xlZCBnaW5nZXI%3D,191K views
155,pickled-ginger,How to make GARI | Japanese Pickled Ginger for Sushi and More! Homemade Pickles Recipe,https://www.youtube.com/watch?v=B4C1wwX2ffc&pp=ygUaaG93IHRvIG1ha2UgcGlja2xlZCBnaW5nZXI%3D,46K views
155,pickled-ginger,Pickled Ginger | Very QUICK and EASY To Make | Crispy And Delicious,https://www.youtube.com/watch?v=Pp8feyQMfLo&pp=ygUaaG93IHRvIG1ha2UgcGlja2xlZCBnaW5nZXI%3D,59K views
156,homemade-tonkatsu-sauce,How To Make Tonkatsu Sauce,https://www.youtube.com/watch?v=X6uD3oEtEkQ&pp=ygUjaG93IHRvIG1ha2UgaG9tZW1hZGUgdG9ua2F0c3Ugc2F1Y2U%3D,995K views
156,homemade-tonkatsu-sauce,Homemade Tonkatsu Sauce | Easy Japanese Recipes,https://www.youtube.com/watch?v=KemGT3NWmBo&pp=ygUjaG93IHRvIG1ha2UgaG9tZW1hZGUgdG9ua2F0c3Ugc2F1Y2U%3D,173K views
156,homemade-tonkatsu-sauce,Delicious Homemade Tonkatsu Sauce Recipe とんかつソース,https://www.youtube.com/watch?v=6Bu4VELpYKk&pp=ygUjaG93IHRvIG1ha2UgaG9tZW1hZGUgdG9ua2F0c3Ugc2F1Y2U%3D,31K views
157,japanese-rice-gohan,Gohan - How To Cook Japanese Rice,https://www.youtube.com/watch?v=azYw7IXDKO8&pp=ygUfaG93IHRvIG1ha2UgamFwYW5lc2UgcmljZSBnb2hhbg%3D%3D,478 views
157,japanese-rice-gohan,How to Make Japanese Steamed Rice - Gohan,https://www.youtube.com/watch?v=8QHOWwoVbOE&pp=ygUfaG93IHRvIG1ha2UgamFwYW5lc2UgcmljZSBnb2hhbg%3D%3D,408 views
157,japanese-rice-gohan,Takikomi Gohan Recipe - Japanese Cooking 101,https://www.youtube.com/watch?v=rZO86_-MIp0&pp=ygUfaG93IHRvIG1ha2UgamFwYW5lc2UgcmljZSBnb2hhbg%3D%3D,136K views
158,miso-soup,Miso Soup Recipe | Best of Japanese Cooking 101,https://www.youtube.com/watch?v=hJ5-UmLCdvs&pp=ygUVaG93IHRvIG1ha2UgbWlzbyBzb3Vw,560K views
158,miso-soup,Learn to Make Classic Miso Soup! 味噌汁,https://www.youtube.com/watch?v=wshf6yZbhwk&pp=ygUVaG93IHRvIG1ha2UgbWlzbyBzb3Vw,128K views
158,miso-soup,Authentic Homemade Japanese Miso Soup Recipe,https://www.youtube.com/watch?v=v4aXJsfl_Ss&pp=ygUVaG93IHRvIG1ha2UgbWlzbyBzb3Vw,265K views
159,katsu-curry,Japanese Chicken Katsu Curry | (EASY),https://www.youtube.com/watch?v=bLvQutBaaac&pp=ygUXaG93IHRvIG1ha2Uga2F0c3UgY3Vycnk%3D,208K views
159,katsu-curry,How To Make Katsu Curry,https://www.youtube.com/watch?v=QkvTTscn3Xw&pp=ygUXaG93IHRvIG1ha2Uga2F0c3UgY3Vycnk%3D,1.9M views
159,katsu-curry,Perfect Homemade Katsu Curry,https://www.youtube.com/watch?v=O9kFFtURmSo&pp=ygUXaG93IHRvIG1ha2Uga2F0c3UgY3Vycnk%3D,2.8M views
160,veggie-yaki-udon,Vegan Yaki Udon | Japanese Stir-Fried Thick Wheat Noodles,https://www.youtube.com/watch?v=KXjk2HDd5xI&pp=ygUcaG93IHRvIG1ha2UgdmVnZ2llIHlha2kgdWRvbg%3D%3D,47K views
160,veggie-yaki-udon,Veggie Yaki Udon Recipe | How to cook Yaki Udon,https://www.youtube.com/watch?v=Ea6RLQ0GtBw&pp=ygUcaG93IHRvIG1ha2UgdmVnZ2llIHlha2kgdWRvbg%3D%3D,1.8K views
160,veggie-yaki-udon,This 15 Minute Japanese Yaki Udon Will Change Your LIFE,https://www.youtube.com/watch?v=v5rFaPmzHmw&pp=ygUcaG93IHRvIG1ha2UgdmVnZ2llIHlha2kgdWRvbg%3D%3D,506K views
162,tonkatsu-pork,How to make Tonkatsu (Japanese Pork Cutlet) Step by step guide,https://www.youtube.com/watch?v=VLnZ7tUNVEo&pp=ygUZaG93IHRvIG1ha2UgdG9ua2F0c3UgcG9yaw%3D%3D,395K views
162,tonkatsu-pork,The Best Tonkatsu You'll Ever Make (Restaurant-Quality) | Epicurious 101,https://www.youtube.com/watch?v=AtgqMOi2Ze4&pp=ygUZaG93IHRvIG1ha2UgdG9ua2F0c3UgcG9yaw%3D%3D,1.1M views
162,tonkatsu-pork,How to Make Tonkatsu (Japanese Pork Cutlets) | Kenji's Cooking Show,https://www.youtube.com/watch?v=9Dg7kSKrSnk&pp=ygUZaG93IHRvIG1ha2UgdG9ua2F0c3UgcG9yaw%3D%3D,469K views
163,veggie-okonomiyaki,Easy Okonomiyaki Recipe | Japanese Cabbage Pancake,https://www.youtube.com/watch?v=9rXZfGFh8KI&pp=ygUeaG93IHRvIG1ha2UgdmVnZ2llIG9rb25vbWl5YWtp,151K views
163,veggie-okonomiyaki,Easy recipe to make Okonomiyaki at home - Japanese savoury pancake,https://www.youtube.com/watch?v=f2IEoi7Gu1U&pp=ygUeaG93IHRvIG1ha2UgdmVnZ2llIG9rb25vbWl5YWtp,247K views
163,veggie-okonomiyaki,Okonomiyaki Recipe (VEGAN) with homemade deliciouse sauce! Popular Japanese street food in 15mins!,https://www.youtube.com/watch?v=wF0fcjeg_U4&pp=ygUeaG93IHRvIG1ha2UgdmVnZ2llIG9rb25vbWl5YWtp,15K views
164,quick-sushi-bowl,Perfect Homemade Poke Bowls (2 Ways),https://www.youtube.com/watch?v=guXtz64bIlo&pp=ygUcaG93IHRvIG1ha2UgcXVpY2sgc3VzaGkgYm93bA%3D%3D,2.4M views
164,quick-sushi-bowl,6 Ways to Make Delish Sushi Bowl - Revealing Secret Recipes!,https://www.youtube.com/watch?v=KfqAhIEKyQA&pp=ygUcaG93IHRvIG1ha2UgcXVpY2sgc3VzaGkgYm93bA%3D%3D,58K views
165,katsu-aubergine-noodles,Turning eggplant into noodles | eggplant spaghetti | asmr | Vegan easy dish,https://www.youtube.com/watch?v=fCEh14g7lZ8&pp=ygUjaG93IHRvIG1ha2Uga2F0c3UgYXViZXJnaW5lIG5vb2RsZXM%3D,131 views
165,katsu-aubergine-noodles,What can eggplant do? Turn it into a super scrumptious vegan unagi!,https://www.youtube.com/watch?v=L709x4QzkD8&pp=ygUjaG93IHRvIG1ha2Uga2F0c3UgYXViZXJnaW5lIG5vb2RsZXM%3D,255K views
